Document,Terme,Frequence,Poid
1226,text,2,1.2315704054925114
1226,dead,1,1.2817405426972053
1226,langu,2,1.1161464996157588
1226,account,1,0.6820052990384965
1226,giv,1,0.4449101315716634
1226,principl,2,1.316593639881986
1226,autom,1,0.5206963425791126
1226,deciph,1,1.5823251079671483
1226,hist,1,0.6611096473669597
1226,docu,1,0.41605160977979516
1226,us,1,0.2235981400042896
1226,te,1,1.3440615357028243
1226,vinit,1,1.2334338101770548
1226,group,1,0.5391820674170229
1226,lead,1,0.7358471441205445
1226,m.,1,1.2817405426972053
1226,a.,1,1.2334338101770548
1226,probst,1,1.5823251079671483
1226,auth,1,0.5051607151609154
1226,consid,1,0.4397365085056274
1226,problem,1,0.37772908608161865
1226,divid,1,0.8152865741550864
1226,block,1,1.3440615357028243
1226,class,1,0.4978710884287293
1226,morphem,2,3.1646502159342966
1226,auxy,1,1.1939913599607328
1226,root,1,1.131818034294054
1226,mean,1,0.5127607247621496
1226,vary,1,0.4153184208948463
1226,est,1,0.5866625214062646
1226,correspond,1,0.827772933923569
1226,rel,1,0.35831433888502906
1227,produc,2,0.6425959300770037
1227,distribut,2,0.852878413226513
1227,anyth,1,0.8544936951314701
1227,goe,1,0.7224391115827253
1227,nam,1,0.49056476274702965
1227,sound,1,0.6962421879846183
1227,clear,1,0.4990533680527227
1227,fel,1,0.9546391256526201
1227,econom,2,0.852878413226513
1227,domain,1,0.7737773579430086
1227,analys,1,0.24658495315644585
1227,knowledg,3,1.189081529279775
1227,hand,1,0.5607053165395739
1227,seem,1,0.43701570547383506
1227,philosoph,1,0.5518486226157127
1227,task,1,0.4851876861407992
1227,though,1,0.5607053165395739
1227,aspect,1,0.3937072511046716
1227,claim,1,0.6161119212624298
1227,sociolog,1,0.5562062816055813
1227,on,1,0.24731627361475056
1227,speak,1,0.6847531315119314
1227,commun,2,0.6204891835242012
1227,unit,1,0.40756283572487445
1227,stat,1,0.2653349920648571
1227,spec,2,0.5237854708270052
1227,educ,1,0.41202972957698886
1227,may,3,0.9469168866583347
1227,feel,1,0.6031377716702631
1227,bailiwick,1,1.0548834053114322
1227,also,1,0.3038410515096021
1227,mathem,1,0.44653113026778063
1227,op,1,0.3038410515096021
1227,research,2,0.46853516259284134
1227,the,1,0.3545658961922454
1227,inform,1,0.16893064179562758
1227,system,1,0.18896037323490972
1227,prick,1,0.9546391256526201
1227,ear,1,0.46559979301407717
1227,fact,1,0.314266452699139
1227,discuss,1,0.2725772852659635
1227,technolog,1,0.3788609059240025
1227,thu,1,0.46559979301407717
1227,engin,1,0.44851946489168826
1227,prop,1,0.5435243827700575
1227,interest,1,0.3584611728984286
1227,tri,1,0.6304048576813545
1227,titl,1,0.36248459067120486
1227,study,1,0.23394660070127127
1227,repres,1,0.3800332922288577
1227,vary,1,0.2768789472632308
1227,disciplin,1,0.4678974458537096
1227,many,1,0.30958779558307314
1227,rath,1,0.4407397649113064
1227,surpr,1,0.7375930954503105
1227,would,1,0.3709488828289698
1227,find,1,0.3800332922288577
1227,qual,1,0.49056476274702965
1227,undertak,1,0.5435243827700575
1227,kind,1,0.4505381471778116
1228,prognost,1,0.572783475391572
1228,sci,5,0.6360604444948962
1228,develop,1,0.1373707414425734
1228,rapid,1,0.26558525377306336
1228,pac,1,0.45272721371762165
1228,modern,1,0.3169474051643561
1228,techn,1,0.16133646779396163
1228,revolv,1,0.3929932749662196
1228,outcom,1,0.4334634669496352
1228,unprec,1,0.5126962170788821
1228,fact,1,0.18855987161948343
1228,transform,1,0.39854015225170014
1228,ev,1,0.2219151606845916
1228,grow,2,0.4693300171250117
1228,man,1,0.1940959416620021
1228,along,1,0.342099339970644
1228,front,1,0.4933735240708219
1228,disciplin,1,0.2807384675122258
1228,immedy,1,0.34508897997352816
1228,produc,1,0.19277877902310114
1228,soc,1,0.21810683738162615
1228,forc,1,0.328574336087425
1228,socy,1,0.2994320208316336
1229,apply,1,0.15286226250515095
1229,microform,2,0.6847531315119314
1229,man,1,0.1617466180516684
1229,machine-readabl,1,0.30156888583513153
1229,catalog,6,1.0523741673651623
1229,birmingham,2,1.0548834053114322
1229,univers,2,0.32129796503850183
1229,libr,4,0.3613017508184364
1229,propos,1,0.20305386014419946
1229,impl,1,0.2589034403783748
1229,octob,1,0.3868886789715043
1229,l972,1,0.5274417026557161
1229,complet,1,0.21581028879582198
1229,microfilm,2,0.6463105246445584
1229,system,4,0.37792074646981944
1229,origin,1,0.21237842022187026
1229,two,2,0.2948688604326435
1229,sourc,1,0.19953515343188194
1229,past,1,0.2252690735889058
1229,year,1,0.15068878522315973
1229,vary,1,0.1384394736316154
1229,mean,1,0.1709202415873832
1229,evalu,1,0.16211713398563282
1229,convert,1,0.28757414997794006
1229,card,1,0.24808219329117934
1229,clos,1,0.2589034403783748
1229,end,1,0.2589034403783748
1229,1971,1,0.28757414997794006
1229,compact,1,0.36879654772515524
1229,form,2,0.2569342022204993
1229,interim,1,0.42724684756573506
1229,report,1,0.1585139983657492
1229,ment,1,0.3080559606312149
1229,on,1,0.12365813680737528
1229,numb,1,0.15130129611693588
1229,poss,1,0.16137843858685905
1229,tim,1,0.15130129611693588
1229,produc,1,0.16064898251925092
1229,hard,1,0.3423765657559657
1229,cop,1,0.28035265826978695
1229,env,1,0.47731956282631005
1229,sint,1,0.19953515343188194
1229,tru,1,0.2901578673938278
1229,seem,1,0.21850785273691753
1229,pref,1,0.29284091024228975
1229,would,1,0.1854744414144849
1229,ex,1,0.20091947971697924
1229,casset,1,0.47731956282631005
1229,film,1,0.42724684756573506
1229,view,1,0.21407178897408657
1229,us,1,0.07453271333476319
1229,read,1,0.1772829480961227
1229,machin,1,0.2203698824556532
1229,spec,1,0.1309463677067513
1229,cost,1,0.17586203654398663
1229,detail,1,0.1981802548799625
1229,includ,1,0.16211713398563282
1229,pap,1,0.13490149068568094
1229,impet,1,0.3868886789715043
1229,reach,1,0.3080559606312149
1229,viewpoint,1,0.32749439580518297
1229,provid,1,0.1360549214930451
1229,progress,1,0.22733509967949883
1229,mad,1,0.1503850084280321
1229,last,1,0.23751845418570652
1229,18,1,0.377272678098018
1229,month,1,0.3231552623222792
1229,field,1,0.15645505721017955
1229,com,2,0.46111978462748693
1229,rapid,1,0.2213210448108861
1229,commend,1,0.47731956282631005
1229,cho,1,0.27810314080279064
1229,output,1,0.24808219329117934
1229,med,1,0.20526173424875188
1229,new,1,0.1391760169533527
1229,mech,1,0.2222861403298643
1229,marc-based,1,0.47731956282631005
1229,cov,1,0.21154797228117905
1229,ser,1,0.24808219329117934
1229,monograph,1,0.28508278330887
1229,acquir,1,0.30156888583513153
1229,janu,1,0.36121955579136267
1229,1972,1,0.33211679354308343
1229,blcmp,1,0.5274417026557161
1229,un,1,0.2623385446212865
1229,categ,1,0.25100256572981905
1229,also,1,0.15192052575480106
1229,held,1,0.3115386199551627
1230,book,2,0.38845714786984276
1230,select,2,0.48523985415500526
1230,marc,4,1.7737864449811935
1230,tap,4,1.5150671401831077
1230,feas,2,0.8152865741550864
1230,study,1,0.17545995052595345
1230,techn,1,0.20167058474245203
1230,econom,1,0.3198294049599424
1230,provid,1,0.20408238223956765
1230,not,1,0.28771330156332897
1230,cur,1,0.2557357341428407
1230,spec,1,0.19641955156012697
1230,libr,2,0.2709763131138273
1230,extract,1,0.48473289348341886
1230,expl,1,0.3348983477008355
1230,expery,2,0.4520663556694792
1230,on-line,2,0.7018461687805645
1230,system,3,0.4251608397785469
1230,marca,1,0.7911625539835742
1230,us,1,0.1117990700021448
1230,test,2,0.5847429462285771
1230,profil,2,0.7817984177617674
1230,construct,2,0.6851782435199745
1230,util,1,0.32371543319373297
1230,vary,2,0.4153184208948463
1230,el,1,0.34750574073407503
1230,record,1,0.30243458990352545
1230,search,4,0.8863354628880766
1230,key,1,0.4107179201092812
1230,program,1,0.2377709975486238
1230,allow,1,0.3765038485947286
1230,weight,1,0.4523533287526973
1230,bool,1,0.5531948215877329
1230,titl,2,0.5437268860068073
1230,auth,2,0.5051607151609154
1230,lc,3,1.5406945459018457
1230,class,1,0.24893554421436465
1230,subject,3,0.6520781964668868
1230,head,2,0.8480325068463058
1230,bnb,3,1.9226108140458078
1230,prec,2,0.85524834992661
1230,index,3,0.621882825725431
1230,term,3,0.695103195819289
1230,ref,1,0.25382918952102645
1230,numb,1,0.22695194417540385
1230,nin,1,0.43523680109074175
1230,cov,1,0.3173219584217686
1230,rang,1,0.40175501906901434
1230,field,3,0.7040477574458079
1230,run,1,0.5135648486339486
1230,six,2,0.841057974809361
1230,week,2,0.9456072865220317
1230,output,1,0.372123289936769
1230,assess,1,0.3765038485947286
1230,relev,1,0.27986896022669944
1230,recal,3,1.1432429896158887
1230,result,1,0.19484828927438472
1230,analys,1,0.1849387148673344
1230,precid,2,0.8093145463805776
1230,combin,1,0.36001248583602
1230,best,1,0.3810809965386296
1230,perform,1,0.26737349466112326
1230,50%,1,0.6408702713486026
1230,giv,1,0.2224550657858317
1230,verb,1,0.6167169050885274
1230,togeth,1,0.37429002603954203
1230,cost,1,0.26379305481598
1230,batch,1,0.565909017147027
1230,vert,1,0.49817519031462515
1230,ident,1,0.31016535277857327
1231,prolegomen,1,0.572783475391572
1231,libr,2,0.21678105049106186
1231,class,5,0.9957421768574586
1231,ev,1,0.2219151606845916
1231,edit,1,0.2835687555993049
1231,2,2,0.4603412825013264
1231,prep,2,0.524418846568602
1231,see,1,0.35140909229074774
1231,sown,1,0.6329300431868594
1231,tak,1,0.2316392891292626
1231,study,2,0.28073592084152554
1231,the,2,0.4254790754306945
1231,deep,2,0.9285328295316104
1231,level,1,0.269111678935013
1231,co-operation,1,0.4334634669496352
1231,wid,1,0.26003662846545267
1231,circ,1,0.30869810500146433
1231,work,3,0.48896000077131774
1231,intern,2,0.4981153136786821
1231,conf,2,0.684198679941288
1231,docu,3,0.49926193173575417
1231,cent,1,0.211034443852784
1231,held,2,0.7476926878923905
1231,brussel,1,0.6329300431868594
1231,11,1,0.5126962170788821
1231,18,1,0.45272721371762165
1231,septemb,3,1.2757319925415829
1231,1955,3,1.4801205722124657
1231,whol,1,0.30301342803662157
1231,forenoon,1,0.6329300431868594
1231,devot,1,0.3311091735694276
1231,group,4,0.8626913078672367
1231,meet,4,1.1285646097765138
1231,gen,2,0.29722073120201004
1231,spec,2,0.3142712824962032
1231,chairm,1,0.4933735240708219
1231,follow,1,0.23944218411825835
1231,two,1,0.1769213162595861
1231,resolv,1,0.4108518789071589
1231,recommend,2,0.6173962100029287
1231,adopt,1,0.3214040152552115
1231,plen,1,0.6329300431868594
1231,16,2,0.9551930879685863
1231,1,1,0.22126669841824792
1231,fid,3,1.5380886512366463
1231,extend,1,0.27280211961539863
1231,mad,1,0.18046201011363855
1231,includ,1,0.19454056078275941
1231,facet,1,0.3929932749662196
1231,analys,1,0.14795097189386752
1231,also,1,0.1823046309057613
1231,apply,1,0.18343471500618114
1231,subject,1,0.1738875190578365
1231,commit,2,0.6173962100029287
1231,propos,2,0.4873292643460787
1231,liaison,1,0.5126962170788821
1231,ca,1,0.38288038579110023
1231,perm,1,0.45272721371762165
1231,cre,2,0.5077151334748298
1231,ord,2,0.45323928957064724
1231,mak,2,0.3954684327157102
1231,mut,1,0.45272721371762165
1231,exchang,2,0.7859865499324392
1231,theoret,1,0.2793598758084463
1231,expery,1,0.1808265422677917
1231,point,1,0.22873005582797343
1231,view,1,0.2568861467689039
1231,poss,1,0.19365412630423087
1231,rapport,1,0.6329300431868594
1231,shal,1,0.38288038579110023
1231,bring,1,0.33921300273852234
1231,furn,1,0.3929932749662196
1231,inform,1,0.10135838507737656
1231,mean,1,0.20510428990485985
1231,pract,1,0.20107900637734125
1231,result,1,0.15587863141950778
1231,may,1,0.18938337733166696
1231,obtain,1,0.24366463217303935
1231,shortest,1,0.5376246142811297
1231,tim,1,0.1815615553403231
1231,mail,1,0.44255585727018637
1231,easy,1,0.3337237689633488
1231,frequ,1,0.26444385894678385
1231,scheme,1,0.35140909229074774
1231,dr,1,0.41774531279077104
1231,ranganath,1,0.5376246142811297
1231,serv,1,0.14861036560100502
1231,bas,1,0.1289116441897756
1231,154,1,0.6329300431868594
1231,council,1,0.3877863147867351
1231,request,2,0.5334867367916744
1231,bureau,1,0.4933735240708219
1231,conv,1,0.3169474051643561
1231,semin,1,0.44255585727018637
1231,accord,1,0.28214115244412846
1231,memorand,1,0.5126962170788821
1231,donk,1,0.572783475391572
1231,duyv,1,0.572783475391572
1231,133,1,0.6329300431868594
1232,mag,1,0.6329300431868594
1232,numb,5,0.9078077767016154
1232,sev,2,0.4438303213691832
1232,plu,1,0.5126962170788821
1232,min,1,0.4334634669496352
1232,two,1,0.1769213162595861
1232,limit,1,0.2589723465549864
1232,capac,1,0.404473889568959
1232,process,1,0.17589460340225097
1232,inform,1,0.10135838507737656
1232,problem,1,0.15109163443264748
1232,persecut,2,1.2658600863737188
1232,integ,1,0.5376246142811297
1232,year,1,0.1808265422677917
1232,follow,1,0.23944218411825835
1232,around,1,0.4334634669496352
1232,intrud,1,0.6329300431868594
1232,priv,1,0.3877863147867351
1232,dat,1,0.1499511757648357
1232,assault,1,0.572783475391572
1232,pag,1,0.36568510456422065
1232,publ,1,0.1616085426543029
1232,journ,1,0.21047483347303247
1232,assum,1,0.27800459258726
1232,vary,1,0.1661273683579385
1232,disgu,1,0.572783475391572
1232,sometim,2,0.7970803045034003
1232,littl,2,0.5886777152964356
1232,larg,1,0.1853608522184771
1232,smal,1,0.2807384675122258
1232,us,1,0.08943925600171584
1232,nev,1,0.39854015225170014
1232,chang,1,0.22801997533731463
1232,much,1,0.25485410426624433
1232,unrecogn,1,0.572783475391572
1232,persist,1,0.4642664147658052
1232,plagu,1,0.5126962170788821
1232,far,1,0.2943388576482178
1232,random,1,0.36568510456422065
1232,accid,1,0.572783475391572
1232,quot,1,0.4933735240708219
1232,fam,1,0.4933735240708219
1232,sen,1,0.6329300431868594
1232,design,1,0.18734274120301322
1232,behind,1,0.44255585727018637
1232,pattern,1,0.25190191160931213
1232,govern,1,0.2807384675122258
1232,appear,1,0.25190191160931213
1232,eith,1,0.27800459258726
1232,real,1,0.2835687555993049
1232,someth,1,0.4108518789071589
1232,unus,1,0.47759654398429313
1232,els,1,0.47759654398429313
1232,suff,1,0.5376246142811297
1232,delud,1,0.572783475391572
1233,the,4,1.0636976885767362
1233,hum,1,0.3363895986687662
1233,mot,2,0.8868932224905968
1233,pres,1,0.186317505997247
1233,pap,1,0.20235223602852143
1233,attempt,1,0.2757798133864285
1233,form,1,0.19270065166537448
1233,posit,1,0.37429002603954203
1233,satisfy,1,0.4205289874046805
1233,theoret,1,0.3491998447605579
1233,demand,1,0.34750574073407503
1233,tim,1,0.22695194417540385
1233,conform,1,0.565909017147027
1233,known,1,0.37876678504577693
1233,fact,1,0.23569983952435428
1233,clin,2,1.1063896431754658
1233,observ,1,0.37876678504577693
1233,wel,1,0.27186344300340365
1233,expery,2,0.4520663556694792
1233,der,1,0.34100264951924825
1233,direct,1,0.2982811495886154
1233,howev,1,0.28771330156332897
1233,think,1,0.4240162534231529
1233,funct,1,0.28954911141157824
1233,tradit,1,0.36389076460559944
1233,jam,1,0.6408702713486026
1233,dewey,1,0.5221816409884638
1233,fus,2,1.3440615357028243
1233,hol,1,0.6720307678514121
1233,wertheim,1,0.7911625539835742
1233,goldstein,1,0.7911625539835742
1233,gestalt,1,0.7911625539835742
1233,psycholog,1,0.38835516056756225
1233,dynam,1,0.47280364326101587
1233,freud,1,0.7159793442394651
1233,adl,1,0.7911625539835742
1233,synthes,1,0.47860048223887525
1233,may,1,0.23672922166458368
1233,arbit,1,0.541829333687044
1233,cal,1,0.34750574073407503
1233,general-dynamic,1,0.7911625539835742
1234,multidimend,3,3.1646502159342966
1234,scal,3,1.8094133150107892
1234,optim,2,1.0713467175173714
1234,good,3,1.5150671401831077
1234,fit,3,2.022369447844795
1234,nonmet,1,1.0548834053114322
1234,hypothes,3,1.682115949618722
1234,problem,1,0.25181939072107906
1234,repres,1,0.3800332922288577
1234,n,2,1.5475547158860172
1234,object,2,0.7848022729500325
1234,geomet,1,0.8960410238018828
1234,point,2,0.762433519426578
1234,interpoint,1,1.0548834053114322
1234,dist,3,2.088726563953855
1234,correspond,2,1.1036972452314253
1234,sens,2,1.0225301065129573
1234,expery,1,0.30137757044631946
1234,dissimil,3,2.6881230714056485
1234,left,1,0.6741231492815982
1234,rath,1,0.4407397649113064
1234,vagu,1,0.9546391256526201
1234,approach,2,0.7091317923844908
1234,thu,1,0.46559979301407717
1234,leav,1,0.6962421879846183
1234,log,1,0.4851876861407992
1234,incomplet,1,0.8544936951314701
1234,funda,1,0.5050223800610358
1234,monoton,1,0.9546391256526201
1234,rel,1,0.2388762259233527
1234,defin,1,0.40756283572487445
1234,quantit,1,0.5211989451745116
1234,intuit,1,0.8222892067847032
1234,satisfy,1,0.5607053165395739
1234,meas,1,0.34445659189558514
1234,techn,1,0.26889411298993604
1234,comput,2,0.5647627931787584
1234,config,1,0.8222892067847032
1234,pract,1,0.3351316772955687
1234,program,1,0.3170279967314984
1234,calc,1,0.609475174273701
1234,describ,1,0.23753711128274474
1234,comp,1,0.3655910685996304
1234,pap,1,0.2698029813713619
1235,publ,1,0.26934757109050483
1235,knowledg,1,0.396360509759925
1235,essay,1,0.6161119212624298
1235,concern,1,0.3359499081443074
1235,soc,2,0.727022791272087
1235,dimend,1,0.6962421879846183
1235,sci,3,0.6360604444948962
1235,nat,2,0.5596910452367119
1235,whos,1,0.5435243827700575
1235,intern,1,0.4150960947322351
1235,develop,1,0.22895123573762236
1235,three,1,0.3800332922288577
1235,century,1,0.5751482999558801
1235,uniform,1,0.7224391115827253
1235,well-documented,1,1.0548834053114322
1235,rel,2,0.4777524518467054
1235,self,1,0.9546391256526201
1235,gen,1,0.2476839426683417
1235,obvy,1,0.6741231492815982
1235,candid,1,1.0548834053114322
1235,tre,1,0.46111978462748693
1235,not,1,0.38361773541777194
1235,intellect,1,0.5751482999558801
1235,connect,2,1.0040102629192762
1235,idea,1,0.5356733587586857
1235,vary,1,0.2768789472632308
1235,scholars,1,0.7224391115827253
1235,must,1,0.41202972957698886
1235,sur,1,0.7737773579430086
1235,pass,1,0.6381339763185003
1235,investig,1,0.3731586136355992
1235,est,1,0.3911083476041764
1235,teach,1,0.5319094055822124
1235,commun,2,0.6204891835242012
1235,promot,1,0.6642335870861669
1235,crit,1,0.4230959445623581
1235,hono,1,1.0548834053114322
1235,giv,2,0.5932135087622179
1235,ear,1,0.46559979301407717
1235,patron,1,0.6962421879846183
1235,on,1,0.24731627361475056
1235,anoth,1,0.5020051314596381
1235,adh,1,0.8960410238018828
1236,publ,3,0.30301601747681794
1236,libr,8,0.5419526262276546
1236,coop,4,0.8152865741550864
1236,system,7,0.49602097974163806
1236,admin,4,0.6983996895211158
1236,pattern,1,0.1574386947558201
1236,serv,2,0.18576295700125628
1236,book,3,0.29134286090238204
1236,writ,1,0.1574386947558201
1236,introduc,1,0.16120144106762965
1236,rel,1,0.08957858472125727
1236,smal,1,0.17546154219514112
1236,medium-sized,1,0.3204351356743013
1236,definit,1,0.18096651441763567
1236,follow,1,0.14965136507391147
1236,combin,1,0.18000624291801
1236,tal,1,0.29016650922862824
1236,resourc,2,0.3379036103833587
1236,group,1,0.13479551685425573
1236,independ,1,0.2138120874816525
1236,within,1,0.14431337090637608
1236,reason,1,0.16744917385041774
1236,geograph,1,0.29016650922862824
1236,radi,1,0.3955812769917871
1236,purpos,1,0.13260420793651745
1236,attain,1,0.270914666843522
1236,excel,1,0.35798967211973254
1236,benefit,1,0.2138120874816525
1236,act,1,0.1086796994111478
1236,pot,1,0.17050132475962412
1236,us,1,0.0558995350010724
1236,memb,2,0.3581277935724586
1236,plan,1,0.14477455570578912
1236,origin,1,0.1592838151664027
1236,quest,3,0.41731749318259104
1236,direct,2,0.2982811495886154
1236,pertin,1,0.25279618098059936
1236,rep,1,0.3204351356743013
1236,chang,1,0.14251248458582164
1236,loc,2,0.3363895986687662
1236,sharpest,1,0.3955812769917871
1236,ultim,1,0.2567824243169743
1236,tak,1,0.14477455570578912
1236,right,1,0.23640182163050794
1236,respons,1,0.1790638967862293
1237,publ,3,0.30301601747681794
1237,libr,8,0.5419526262276546
1237,cult,1,0.22390283240392528
1237,soc,1,0.13631677336351633
1237,cent,1,0.13189652740799
1237,origin,3,0.4778514454992081
1237,conceiv,1,0.12103382894014429
1237,book,3,0.29134286090238204
1237,attempt,2,0.2757798133864285
1237,trac,1,0.25279618098059936
1237,non,1,0.2657774984461631
1237,act,2,0.2173593988222956
1237,meant,1,0.3083584525442637
1237,arrang,1,0.19544960444044185
1237,fiesta,1,0.3955812769917871
1237,fest,1,0.3955812769917871
1237,exhibit,2,0.5531948215877329
1237,conduc,1,0.17459992238027894
1237,class,3,0.373403316321547
1237,contest,1,0.3955812769917871
1237,lect,1,0.2567824243169743
1237,excurs,1,0.35798967211973254
1237,stag,1,0.2053589600546406
1237,play,1,0.23104197047341116
1237,movy,1,0.35798967211973254
1237,demonst,1,0.1994660270933297
1237,kar,1,0.3955812769917871
1237,judo,1,0.3955812769917871
1237,simil,1,0.16671460524739823
1237,prim,1,0.15451114859137083
1237,concern,1,0.1259812155541153
1237,carry,1,0.17723047224956553
1237,sint,1,0.14965136507391147
1237,idea,1,0.20087750953450717
1237,wel,1,0.13593172150170182
1237,pass,1,0.23930024111943762
1237,back,1,0.24562079685388724
1237,for,1,0.270914666843522
1237,across,1,0.29016650922862824
1237,atl,1,0.3204351356743013
1237,gre,1,0.14207283972150095
1237,facil,1,0.208577355602093
1237,discov,1,0.22617666437634865
1237,seem,1,0.16388088955268815
1237,wis,1,0.3204351356743013
1237,follow,1,0.14965136507391147
1237,howev,1,0.14385665078166449
1237,sketchy,1,0.35798967211973254
1237,develop,1,0.08585671340160839
1237,americ,1,0.29016650922862824
1237,britain,1,0.29016650922862824
1237,not,1,0.14385665078166449
1237,car,1,0.19675390846596486
1237,hap,1,0.27659741079386646
1237,scholarly,1,0.2610908204942319
1237,popul,1,0.27659741079386646
1237,middl,1,0.3083584525442637
1237,intend,1,0.17129456087999362
1237,work,1,0.10186666682735787
1238,publ,1,0.13467378554525242
1238,libr,6,0.5419526262276546
1238,city,4,1.3695062630238628
1238,volum,2,0.42814357794817315
1238,edit,1,0.23630729633275405
1238,collect,1,0.1571332263495695
1238,pap,4,0.5396059627427238
1238,1963,1,0.33211679354308343
1238,sympos,2,0.8544936951314701
1238,funct,1,0.19303274094105216
1238,chang,1,0.19001664611442884
1238,metropol,1,0.5274417026557161
1238,spons,1,0.32749439580518297
1238,joint,1,0.35436999792821744
1238,cent,1,0.17586203654398663
1238,urb,2,0.754545356196036
1238,study,1,0.11697330035063563
1238,nat,1,0.13992276130917797
1238,book,1,0.12948571595661423
1238,commit,1,0.25724842083455357
1238,del,1,0.3979971199869109
1238,includ,1,0.16211713398563282
1238,banfield,1,0.5274417026557161
1238,blasingam,1,0.5274417026557161
1238,writ,1,0.2099182596744268
1238,espec,1,0.2738119467395208
1238,auth,1,0.16838690505363846
1238,soc,1,0.18175569781802176
1238,sci,2,0.2120201481649654
1238,econom,1,0.21321960330662826
1238,hist,1,0.2203698824556532
1238,sociolog,1,0.27810314080279064
1238,polit,1,0.3231552623222792
1238,plan,1,0.19303274094105216
1238,commun,1,0.1551222958810503
1238,expert,1,0.3080559606312149
1238,scholars,1,0.36121955579136267
1238,admin,1,0.23279989650703858
1238,main,1,0.21493525475683953
1238,purpos,1,0.17680561058202326
1238,rais,1,0.3047375871368505
1238,issu,1,0.24528238137351482
1238,charact,1,0.17311642366919472
1238,fut,1,0.20233446467900143
1238,whos,1,0.2717621913850288
1238,milieu,1,0.5274417026557161
1239,publ,4,0.4040213566357573
1239,libr,8,0.5419526262276546
1239,legisl,4,1.1939913599607328
1239,sint,1,0.14965136507391147
1239,inceiv,1,0.33601538392570607
1239,unesco,1,0.3204351356743013
1239,eng,1,0.23640182163050794
1239,act,2,0.2173593988222956
1239,design,1,0.11708921325188326
1239,promot,1,0.24908759515731257
1239,expand,1,0.1860616449683845
1239,improv,1,0.14207283972150095
1239,serv,4,0.37152591400251256
1239,liv,1,0.24236644674170943
1239,forc,1,0.2053589600546406
1239,popul,1,0.27659741079386646
1239,educ,1,0.15451114859137083
1239,intern,2,0.3113220710491763
1239,understand,1,0.17723047224956553
1239,includ,1,0.12158785048922463
1239,pilot,1,0.24236644674170943
1239,project,1,0.1481351072224205
1239,colombo,1,0.3955812769917871
1239,ceylon,1,0.3955812769917871
1239,medellin,1,0.3955812769917871
1239,colomb,1,0.3955812769917871
1239,delh,1,0.3955812769917871
1239,ind,1,0.13951831245196986
1239,abids,1,0.3955812769917871
1239,iv,1,0.27659741079386646
1239,coast,1,0.35798967211973254
1239,enugu,1,0.3955812769917871
1239,niger,1,0.3955812769917871
1239,train,1,0.20087750953450717
1239,meet,1,0.17633822027758028
1239,expert,1,0.23104197047341116
1239,plan,1,0.14477455570578912
1239,becom,1,0.15394630068656392
1239,increas,1,0.14163727799082726
1239,evid,1,0.19544960444044185
1239,effect,1,0.12075942663126685
1239,cannot,1,0.22617666437634865
1239,develop,3,0.25757014020482516
1239,maintain,1,0.23365396496637203
1239,without,1,0.16895180519167935
1239,appropry,1,0.1790638967862293
1239,provid,1,0.10204119111978383
1239,nation-wide,1,0.3955812769917871
1239,off,1,0.1491405747943077
1239,far,1,0.18396178603013613
1239,poss,1,0.12103382894014429
1239,eq,1,0.208577355602093
1239,contract,1,0.27659741079386646
1239,fed,1,0.23104197047341116
1239,assocy,1,0.14764021916425185
1239,ifl,1,0.270914666843522
1239,comp,1,0.1370966507248614
1239,study,1,0.08772997526297673
1239,ex,1,0.15068960978773444
1239,would,1,0.1391058310608637
1239,help,1,0.1652774118417399
1239,country,1,0.18938339252288847
1239,alik,1,0.3955812769917871
1239,draft,1,0.29016650922862824
1240,publ,4,0.5386951421810097
1240,libr,6,0.5419526262276546
1240,unit,1,0.20378141786243723
1240,stat,1,0.13266749603242856
1240,study,1,0.11697330035063563
1240,whol,1,0.2525111900305179
1240,design,1,0.156118951002511
1240,stim,1,0.377272678098018
1240,re-examin,1,0.5274417026557161
1240,real,1,0.23630729633275405
1240,us,1,0.07453271333476319
1240,funct,1,0.19303274094105216
1240,greatest,1,0.31520242884067723
1240,pot,1,0.22733509967949883
1240,contribut,1,0.23167049382271668
1240,tim,1,0.15130129611693588
1240,method,1,0.13513017936714725
1240,commun,1,0.1551222958810503
1240,undergo,1,0.47731956282631005
1240,rapid,1,0.2213210448108861
1240,chang,2,0.3800332922288577
1240,tradit,1,0.2425938430703996
1240,custod,1,0.4480205119009414
1240,print,1,0.23279989650703858
1240,word,1,0.20091947971697924
1240,long,1,0.2605994725872558
1240,distinct,1,0.2556325266282393
1240,wid,1,0.21669719038787721
1240,acceiv,1,0.23875186238163906
1240,rol,1,0.22839274783999147
1240,inquiry,1,0.27592431130785633
1240,espec,1,0.2738119467395208
1240,conclud,1,0.2091185063897897
1240,chapt,1,0.24528238137351482
1240,pres,1,0.12421167066483133
1240,volum,1,0.21407178897408657
1240,bring,1,0.2826775022821019
1240,cent,1,0.17586203654398663
1240,at,1,0.22839274783999147
1240,problem,1,0.12590969536053953
1240,suggest,1,0.1749329141481805
1240,challeng,1,0.32749439580518297
1240,fresh,1,0.4480205119009414
1240,appra,1,0.4480205119009414
1240,ar,1,0.2717621913850288
1240,interest,1,0.1792305864492143
1240,serv,1,0.12384197133417085
1240,wel,1,0.18124229533560243
1240,aid,1,0.2525111900305179
1240,apprecy,1,0.36121955579136267
1240,import,1,0.16964013808280504
1240,am,1,0.2222861403298643
1240,institut,1,0.18884970398776968
1240,must,1,0.20601486478849443
